timestamp,Open,High,Low,Close,Volume,VWAP,Trades
2025-03-26 15:28:00,92.73,92.75,92.6587,92.6587,1496.0,92.7071,19
2025-03-26 15:29:00,92.75,92.75,92.6587,92.6587,1012.0,92.7046,14
2025-03-26 15:30:00,92.75,92.75,92.75,92.75,200.0,92.75,2
2025-03-26 15:32:00,92.725,92.725,92.725,92.725,160.0,92.7344,3
2025-03-26 15:33:00,92.75,92.75,92.7375,92.7499,1343.0,92.7445,15
2025-03-26 15:34:00,92.75,92.75,92.75,92.75,981.0,92.7487,12
2025-03-26 15:35:00,92.7214,92.7214,92.35,92.35,2304.0,92.6599,11
2025-03-26 15:36:00,92.2,92.2,92.2,92.2,212.0,92.2155,3
2025-03-26 15:38:00,92.2,92.2,92.2,92.2,502.0,92.2012,3
2025-03-26 15:39:00,92.5,92.5,92.5,92.5,4946.0,92.4991,9
2025-03-26 15:40:00,92.5,92.5,92.5,92.5,1000.0,92.5,7
2025-03-26 15:42:00,92.7475,92.75,92.7475,92.7499,3070.0,92.7496,21
2025-03-26 15:45:00,92.6755,92.6755,92.6755,92.6755,1501.0,92.6755,2
2025-03-26 15:46:00,92.75,92.75,92.5,92.5,1625.0,92.6829,22
2025-03-26 15:49:00,92.55,92.55,92.55,92.55,101.0,92.5502,2
2025-03-26 15:50:00,92.55,92.74,92.55,92.74,404.0,92.6259,4
2025-03-26 15:54:00,92.56,92.56,92.56,92.56,153.0,92.6127,3
2025-03-26 15:55:00,92.625,92.625,92.55,92.625,1302.0,92.605,11
2025-03-26 15:56:00,92.625,92.625,92.55,92.55,400.0,92.6063,2
2025-03-26 15:57:00,92.625,92.6499,92.56,92.56,365.0,92.6255,5
2025-03-26 15:58:00,92.6,92.625,92.57,92.57,875.0,92.6086,6
2025-03-26 15:59:00,92.625,92.625,92.55,92.55,398.0,92.5894,3
2025-03-26 16:00:00,92.6,92.6,92.6,92.6,192.0,92.6384,4
2025-03-26 16:01:00,92.55,92.55,92.55,92.55,1376.0,92.55,6
2025-03-26 16:04:00,92.5,92.7,92.5,92.7,220.0,92.5955,3
2025-03-26 16:05:00,92.56,92.56,92.56,92.56,671.0,92.5601,6
2025-03-26 16:06:00,92.56,92.56,92.56,92.56,564.0,92.56,3
2025-03-26 16:07:00,92.56,92.56,92.56,92.56,572.0,92.5594,5
2025-03-26 16:08:00,92.56,92.56,92.55,92.56,1049.0,92.5571,10
2025-03-26 16:09:00,92.56,92.69,92.5,92.5,898.0,92.5977,8
2025-03-26 16:10:00,92.51,92.51,92.51,92.51,322.0,92.5063,8
2025-03-26 16:11:00,92.5,92.5,92.5,92.5,123.0,92.5017,4
2025-03-26 16:13:00,92.5,92.51,92.5,92.51,550.0,92.5038,10
2025-03-26 16:14:00,92.51,92.51,92.5,92.5,571.0,92.5035,11
2025-03-26 16:15:00,92.5,92.5,92.5,92.5,212.0,92.5009,6
2025-03-26 16:16:00,92.5,92.5,92.5,92.5,354.0,92.5153,7
2025-03-26 16:17:00,92.6,92.6,92.6,92.6,1588.0,92.5898,10
2025-03-26 16:18:00,92.5,92.5,92.5,92.5,205.0,92.5214,5
2025-03-26 16:19:00,92.5,92.5,92.5,92.5,445.0,92.5013,12
2025-03-26 16:20:00,92.5,92.5,92.5,92.5,269.0,92.5,4
2025-03-26 16:21:00,92.5,92.5,92.4,92.4,505.0,92.4919,11
2025-03-26 16:22:00,92.4,92.4,92.4,92.4,100.0,92.4,1
2025-03-26 16:23:00,92.4,92.45,92.4,92.45,679.0,92.4125,9
2025-03-26 16:26:00,92.5,92.51,92.5,92.5,618.0,92.5024,5
2025-03-26 16:27:00,92.51,92.51,92.51,92.51,153.0,92.5224,5
2025-03-26 16:28:00,92.51,92.51,92.51,92.51,256.0,92.51,2
2025-03-26 16:29:00,92.51,92.51,92.51,92.51,572.0,92.519,9
2025-03-26 16:30:00,92.625,92.625,92.5,92.5,369.0,92.5812,6
2025-03-26 16:31:00,92.5,92.51,92.45,92.45,720.0,92.4799,8
2025-03-26 16:32:00,92.4,92.4,92.4,92.4,103.0,92.4082,2
2025-03-26 16:34:00,92.45,92.7,92.45,92.52,2613.0,92.6289,20
2025-03-26 16:35:00,92.71,92.71,92.625,92.625,202.0,92.6678,4
2025-03-26 16:41:00,92.56,92.56,92.55,92.55,493.0,92.5541,5
2025-03-26 16:42:00,92.55,92.55,92.55,92.55,280.0,92.55,5
2025-03-26 16:46:00,92.55,92.56,92.55,92.56,943.0,92.5717,7
2025-03-26 16:47:00,92.55,92.55,92.55,92.55,400.0,92.5525,3
2025-03-26 16:48:00,92.65,92.71,92.6,92.6,2600.0,92.64,10
2025-03-26 16:49:00,92.6,92.6,92.6,92.6,582.0,92.5927,11
2025-03-26 16:50:00,92.6,92.6,92.55,92.55,802.0,92.5701,11
2025-03-26 16:51:00,92.6,92.6,92.6,92.6,405.0,92.5996,10
2025-03-26 16:52:00,92.6,92.6,92.6,92.6,100.0,92.6,1
2025-03-26 16:53:00,92.56,92.6,92.56,92.6,547.0,92.5805,6
2025-03-26 16:54:00,92.56,92.56,92.525,92.525,1304.0,92.5547,8
2025-03-26 16:55:00,92.55,92.55,92.5,92.5,7462.0,92.5009,16
2025-03-26 16:56:00,92.48,92.48,92.48,92.48,119.0,92.4378,3
2025-03-26 16:57:00,92.49,92.5,92.4,92.5,703.0,92.4707,9
2025-03-26 16:58:00,92.5,92.5,92.5,92.5,15679.0,92.4994,84
2025-03-26 16:59:00,92.5,92.535,92.5,92.53,6915.0,92.5044,44
2025-03-26 17:01:00,92.59,92.6,92.53,92.53,13571.0,92.593,110
2025-03-26 17:03:00,92.4,92.4,92.4,92.4,296.0,92.4163,6
2025-03-26 17:09:00,92.4,92.4,92.4,92.4,1929.0,92.4023,19
2025-03-26 17:11:00,92.375,92.375,92.375,92.375,201.0,92.3756,2
2025-03-26 17:12:00,92.375,92.375,92.375,92.375,215.0,92.376,3
2025-03-26 17:14:00,92.4,92.4,92.4,92.4,475.0,92.4109,6
2025-03-26 17:15:00,92.4,92.5,92.4,92.5,9794.0,92.4949,36
2025-03-26 17:16:00,92.45,92.46,92.45,92.46,296.0,92.455,2
2025-03-26 17:17:00,92.59,92.59,92.59,92.59,574.0,92.5935,7
2025-03-26 17:19:00,92.95,92.95,92.9,92.9,251.0,92.9187,5
2025-03-26 17:21:00,92.55,92.67,92.5,92.67,1301.0,92.5178,9
2025-03-26 17:23:00,92.55,92.68,92.5,92.68,1102.0,92.5308,14
2025-03-26 17:25:00,92.73,92.73,92.73,92.73,926.0,92.7299,6
2025-03-26 17:26:00,92.53,92.7,92.5,92.51,1596.0,92.5383,14
2025-03-26 17:27:00,92.5,92.9554,92.5,92.9554,459.0,92.713,8
2025-03-26 17:28:00,92.7299,93.025,92.59,93.025,1504.0,92.7405,10
2025-03-26 17:29:00,92.8,92.8,92.75,92.76,789.0,92.7804,11
2025-03-26 17:35:00,92.8,93.0,92.8,93.0,1826.0,92.9657,10
2025-03-26 17:36:00,93.0,93.0,93.0,93.0,217.0,92.9966,10
2025-03-26 17:37:00,93.0,93.0,93.0,93.0,202.0,93.0,3
2025-03-26 17:38:00,93.0,93.0,93.0,93.0,658.0,93.0,5
2025-03-26 17:39:00,92.82,92.82,92.82,92.82,100.0,92.82,1
2025-03-26 17:40:00,92.82,92.82,92.8,92.8,327.0,92.8196,3
2025-03-26 17:42:00,92.55,92.75,92.55,92.61,1186.0,92.6551,14
2025-03-26 17:43:00,92.57,92.57,92.55,92.55,575.0,92.5983,12
2025-03-26 17:44:00,92.63,92.63,92.63,92.63,266.0,92.63,1
2025-03-26 17:45:00,92.73,92.73,92.73,92.73,643.0,92.7111,3
2025-03-26 17:46:00,92.96,92.96,92.73,92.73,302.0,92.8302,6
2025-03-26 17:47:00,92.9599,92.9599,92.8,92.8,324.0,92.9105,3
2025-03-26 17:48:00,92.8,92.8,92.8,92.8,720.0,92.8006,6
2025-03-26 17:50:00,92.6,92.7,92.6,92.7,1966.0,92.6847,20
2025-03-26 17:51:00,92.85,92.85,92.85,92.85,752.0,92.8479,8
2025-03-26 17:53:00,92.8,92.8,92.8,92.8,155.0,92.8,1
2025-03-26 17:55:00,92.75,92.75,92.73,92.73,1636.0,92.7324,3
2025-03-26 17:58:00,92.73,92.73,92.73,92.73,301.0,92.7302,3
2025-03-26 18:00:00,92.73,92.73,92.73,92.73,151.0,92.7371,3
2025-03-26 18:02:00,92.74,92.74,92.74,92.74,869.0,92.7313,6
2025-03-26 18:03:00,92.55,92.55,92.55,92.55,100.0,92.55,1
2025-03-26 18:04:00,92.755,92.755,92.55,92.55,379.0,92.7009,2
2025-03-26 18:05:00,92.75,92.75,92.55,92.55,1282.0,92.5935,15
2025-03-26 18:06:00,92.7,93.5,92.7,92.8,9180.0,92.8886,75
2025-03-26 18:09:00,93.065,93.065,93.065,93.065,602.0,93.0399,4
2025-03-26 18:10:00,92.91,92.91,92.91,92.91,389.0,92.9265,6
2025-03-26 18:11:00,92.91,92.91,92.91,92.91,310.0,92.91,4
2025-03-26 18:12:00,93.16,93.16,92.91,92.91,1754.0,92.9822,3
2025-03-26 18:15:00,92.91,92.91,92.91,92.91,264.0,92.9953,16
2025-03-26 18:16:00,93.12,93.12,92.91,92.91,503.0,93.0843,6
2025-03-26 18:17:00,93.11,93.11,92.9,93.0,2066.0,92.9911,15
2025-03-26 18:22:00,92.75,92.75,92.75,92.75,310.0,92.75,4
2025-03-26 18:23:00,93.12,93.12,93.0071,93.0071,1076.0,93.0628,10
2025-03-26 18:26:00,92.935,93.25,92.935,93.25,3780.0,93.0734,35
2025-03-26 18:28:00,93.025,93.025,93.025,93.025,100.0,93.025,1
2025-03-26 18:30:00,93.05,93.05,93.025,93.025,203.0,93.0405,5
2025-03-26 18:34:00,93.05,93.05,92.8001,92.85,603.0,92.8918,5
2025-03-26 18:35:00,92.8,92.8,92.8,92.8,100.0,92.8,1
2025-03-26 18:36:00,92.82,92.82,92.8,92.8,908.0,92.8103,10
2025-03-26 18:37:00,93.0,93.0,93.0,93.0,420.0,93.0,1
2025-03-26 18:38:00,92.8,92.8,92.8,92.8,496.0,92.8063,5
2025-03-26 18:39:00,92.8,92.8,92.8,92.8,799.0,92.8,3
2025-03-26 18:41:00,92.8,92.96,92.8,92.96,326.0,92.9236,5
2025-03-26 18:42:00,92.8,92.8,92.8,92.8,100.0,92.8,1
2025-03-26 18:43:00,92.8,92.8,92.75,92.75,480.0,92.7983,8
2025-03-26 18:48:00,92.8,92.8,92.8,92.8,341.0,92.8003,4
2025-03-26 18:50:00,92.7,92.997,92.7,92.997,1040.0,92.7629,9
2025-03-26 18:54:00,92.85,93.0,92.85,92.85,2001.0,92.985,5
2025-03-26 18:55:00,92.7,92.7,92.7,92.7,122.0,92.7297,3
2025-03-26 18:58:00,92.9999,92.9999,92.9999,92.9999,108.0,92.9999,1
2025-03-26 19:01:00,92.7,92.7,92.7,92.7,310.0,92.7,4
2025-03-26 19:04:00,93.0,93.0,93.0,93.0,315.0,92.9415,6
2025-03-26 19:06:00,92.875,92.875,92.875,92.875,103.0,92.8786,2
2025-03-26 19:08:00,92.76,92.76,92.76,92.76,110.0,92.7817,3
2025-03-26 19:09:00,92.76,92.76,92.75,92.75,468.0,92.7545,7
2025-03-26 19:12:00,92.75,92.75,92.75,92.75,316.0,92.7587,5
2025-03-26 19:17:00,92.9574,92.9574,92.9574,92.9574,100.0,92.9574,1
2025-03-26 19:18:00,92.7,92.83,92.7,92.83,674.0,92.8109,7
2025-03-26 19:19:00,92.72,92.72,92.72,92.72,293.0,92.7068,4
2025-03-26 19:25:00,92.7,92.7,92.7,92.7,301.0,92.7002,2
2025-03-26 19:29:00,93.0,93.0,93.0,93.0,101.0,93.0029,2
2025-03-26 19:31:00,92.85,92.85,92.85,92.85,242.0,92.852,5
2025-03-26 19:34:00,93.04,93.04,93.04,93.04,100.0,93.04,1
2025-03-26 19:35:00,93.3299,93.3299,93.04,93.04,600.0,93.2816,2
2025-03-26 19:36:00,93.0,93.0,93.0,93.0,300.0,93.0,1
2025-03-26 19:38:00,92.25,92.25,92.25,92.25,60008.0,92.2501,2
2025-03-26 19:42:00,93.0,93.0,92.78,92.78,785.0,92.8377,6
2025-03-26 19:43:00,92.87,92.87,92.75,92.75,695.0,92.8094,5
2025-03-26 19:44:00,92.78,92.8,92.75,92.75,1107.0,92.7792,16
2025-03-26 19:45:00,92.75,92.75,92.75,92.75,1269.0,92.7605,16
2025-03-26 19:46:00,92.8,92.8,92.7,92.7,2525.0,92.7467,12
2025-03-26 19:47:00,93.98,93.98,92.7,92.7,935.0,93.4997,11
2025-03-26 19:48:00,93.345,93.495,93.345,93.495,1110.0,93.4809,8
2025-03-26 19:49:00,92.0,93.495,92.0,93.495,60100.0,92.0025,2
2025-03-26 19:50:00,93.495,93.495,93.0,93.0,1866.0,93.3659,20
2025-03-26 19:51:00,92.8,92.81,92.75,92.81,1003.0,92.7784,12
2025-03-26 19:53:00,92.75,92.75,92.75,92.75,469.0,92.7608,11
2025-03-26 19:55:00,92.8,92.875,92.8,92.875,302.0,92.8262,6
2025-03-26 19:56:00,93.0,93.0,93.0,93.0,204.0,92.9383,6
2025-03-26 19:57:00,93.0,93.0,93.0,93.0,665.0,93.0073,11
2025-03-26 19:58:00,93.1,93.1,93.1,93.1,391.0,93.1,3
2025-03-26 19:59:00,93.1,93.1,92.92,92.92,1608.0,93.0482,16
2025-03-27 09:05:00,93.0,93.0,93.0,93.0,200.0,93.05,2
2025-03-27 12:00:00,94.49,94.49,94.49,94.49,325.0,94.4764,7
2025-03-27 13:25:00,93.5,93.5,93.5,93.5,1000.0,93.5085,6
2025-03-27 13:30:00,94.5,94.5,94.01,94.25,6366.0,94.4343,16
2025-03-27 13:31:00,94.0,94.5,94.0,94.375,462.0,94.2348,7
2025-03-27 13:32:00,94.3194,94.5,94.3194,94.5,224.0,94.4191,6
2025-03-27 13:33:00,94.32,94.6499,94.32,94.6499,1510.0,94.543,9
2025-03-27 13:34:00,94.597,94.597,94.025,94.025,323.0,94.3156,9
2025-03-27 13:37:00,94.275,94.275,94.275,94.275,575.0,94.2994,10
2025-03-27 13:38:00,94.4259,94.4259,94.4259,94.4259,1157.0,94.4162,6
2025-03-27 13:39:00,94.25,94.25,94.25,94.25,379.0,94.2442,4
2025-03-27 13:40:00,94.05,94.25,94.05,94.25,351.0,94.1381,5
2025-03-27 13:42:00,94.25,94.25,94.25,94.25,203.0,94.25,5
2025-03-27 13:43:00,94.25,94.25,94.01,94.01,225.0,94.1444,5
2025-03-27 13:44:00,94.05,94.05,94.05,94.05,410.0,94.039,10
2025-03-27 13:45:00,94.0,94.27,94.0,94.25,6883.0,94.2414,57
2025-03-27 13:46:00,94.02,94.05,94.02,94.02,516.0,94.0407,8
2025-03-27 13:47:00,94.24,94.24,94.24,94.24,122.0,94.2484,2
2025-03-27 13:48:00,94.35,94.4121,94.2,94.2,1044.0,94.3689,12
2025-03-27 13:49:00,94.35,94.35,94.0,94.0,1801.0,94.213,16
2025-03-27 13:51:00,94.0,94.0,94.0,94.0,108.0,94.0109,5
2025-03-27 13:52:00,94.12,94.24,94.12,94.24,3245.0,94.2301,22
2025-03-27 13:53:00,94.239,94.24,93.5,94.0,2780.0,94.0746,19
2025-03-27 13:54:00,94.02,94.24,94.0,94.0,1203.0,94.0216,9
2025-03-27 13:55:00,94.0,94.0,93.9,93.9,1083.0,93.9343,7
2025-03-27 13:57:00,94.095,94.095,94.05,94.05,2100.0,94.0929,2
2025-03-27 13:58:00,94.145,94.145,94.145,94.145,105.0,94.1494,2
2025-03-27 13:59:00,94.15,94.15,94.15,94.15,624.0,94.1525,5
2025-03-27 14:00:00,94.1,94.1,93.9,94.035,1920.0,94.0112,18
2025-03-27 14:02:00,94.02,94.02,94.0,94.0,417.0,94.0132,6
2025-03-27 14:03:00,93.92,93.92,93.92,93.92,102.0,93.9233,2
2025-03-27 14:04:00,94.045,94.2,94.0,94.0,815.0,94.067,9
2025-03-27 14:05:00,94.0,94.15,94.0,94.15,1767.0,94.1048,8
2025-03-27 14:06:00,93.96,93.96,93.94,93.94,1033.0,93.9458,7
2025-03-27 14:07:00,93.95,94.2062,93.94,94.2062,552.0,93.99,6
2025-03-27 14:09:00,94.0,94.0,94.0,94.0,220.0,94.009,3
2025-03-27 14:11:00,94.0,94.0,94.0,94.0,241.0,93.9902,3
2025-03-27 14:13:00,94.0,94.0,94.0,94.0,101.0,94.0019,2
2025-03-27 14:14:00,94.0,94.0,94.0,94.0,1021.0,94.002,3
2025-03-27 14:15:00,93.9776,93.9776,93.9776,93.9776,114.0,94.0096,3
2025-03-27 14:16:00,93.94,93.97,93.94,93.97,1324.0,93.9509,6
2025-03-27 14:17:00,93.97,93.97,93.97,93.97,150.0,94.0085,3
2025-03-27 14:18:00,94.0,94.095,94.0,94.095,367.0,94.0302,11
2025-03-27 14:20:00,93.95,93.95,93.95,93.95,368.0,93.9513,7
2025-03-27 14:21:00,93.95,93.95,93.95,93.95,701.0,93.95,7
2025-03-27 14:22:00,93.975,94.0,93.975,94.0,1237.0,93.9899,12
2025-03-27 14:23:00,94.0,94.0,94.0,94.0,263.0,93.9995,7
2025-03-27 14:24:00,93.98,94.0,93.98,93.98,1422.0,93.9928,12
2025-03-27 14:25:00,93.9996,93.9996,93.9996,93.9996,225.0,93.9979,4
2025-03-27 14:27:00,94.0,94.0,94.0,94.0,125.0,93.9996,2
2025-03-27 14:30:00,93.9953,93.9953,93.98,93.98,220.0,93.9868,5
2025-03-27 14:31:00,94.0,94.0,94.0,94.0,153.0,93.9932,4
2025-03-27 14:32:00,93.9724,94.0,93.9724,94.0,954.0,93.9938,15
2025-03-27 14:33:00,94.0,94.0,93.9999,93.9999,334.0,93.9974,5
2025-03-27 14:36:00,93.9987,93.9987,93.9987,93.9987,194.0,93.9965,8
2025-03-27 14:37:00,93.97,94.0,93.97,93.98,1152.0,93.9826,12
2025-03-27 14:38:00,93.99,93.99,93.98,93.98,305.0,93.9869,4
2025-03-27 14:39:00,94.0,94.0,94.0,94.0,105.0,94.0,2
2025-03-27 14:40:00,94.0,94.0,94.0,94.0,209.0,93.998,6
2025-03-27 14:41:00,94.0,94.0,93.99,94.0,340.0,93.9971,6
2025-03-27 14:42:00,94.0,94.0,94.0,94.0,149.0,93.9987,6
2025-03-27 14:43:00,94.0,94.0,94.0,94.0,105.0,94.0,2
2025-03-27 14:45:00,94.0,94.0,93.95,93.979,3174.0,93.9952,24
2025-03-27 14:46:00,93.95,93.95,93.94,93.94,945.0,93.9447,12
2025-03-27 14:47:00,93.97,93.97,93.97,93.97,189.0,93.9684,6
2025-03-27 14:48:00,93.9999,93.9999,93.9999,93.9999,501.0,93.9998,2
2025-03-27 14:49:00,94.0,94.0,94.0,94.0,410.0,93.9996,3
2025-03-27 14:52:00,93.97,93.97,93.97,93.97,359.0,93.9725,4
2025-03-27 14:53:00,93.97,94.0,93.97,94.0,701.0,93.9828,4
2025-03-27 14:54:00,93.95,93.95,93.95,93.95,215.0,93.9535,4
2025-03-27 14:56:00,93.97,94.0,93.97,94.0,1115.0,93.996,8
2025-03-27 15:01:00,94.0,94.0,94.0,94.0,711.0,94.0,13
2025-03-27 15:02:00,93.95,93.9573,93.95,93.9573,204.0,93.9544,4
2025-03-27 15:10:00,93.9989,93.9989,93.9989,93.9989,374.0,93.9924,5
2025-03-27 15:14:00,94.14,94.14,94.14,94.14,100.0,94.14,1
2025-03-27 15:17:00,94.1175,94.1175,94.1175,94.1175,151.0,94.1167,2
2025-03-27 15:18:00,94.0,94.0,94.0,94.0,166.0,94.0,3
2025-03-27 15:19:00,93.9781,94.0,93.9781,94.0,432.0,93.9854,6
2025-03-27 15:21:00,94.0,94.0,93.97,93.97,550.0,93.9933,5
2025-03-27 15:25:00,93.9541,93.9541,93.9541,93.9541,310.0,93.9553,2
2025-03-27 15:26:00,93.95,93.95,93.94,93.95,562.0,93.9473,10
2025-03-27 15:27:00,93.94,93.945,93.94,93.945,1379.0,93.9404,9
2025-03-27 15:30:00,93.9499,93.9499,93.9499,93.9499,110.0,93.9499,3
2025-03-27 15:31:00,93.94,93.94,93.9,93.9,1582.0,93.9313,11
2025-03-27 15:32:00,93.95,93.95,93.95,93.95,110.0,93.95,2
